,AvgAcc,Reg1Acc,Reg2Acc,numsub,numvox,TRs,n_clusters,corrstrength,bootstraps,noiselevel,SNR,reps
0,0.6122919185576159,0.5684303464679409,0.656153490647291,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,33.0
0,0.41805558233894086,0.1488685878792403,0.6872425767986414,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,34.0
0,0.5138978104131315,0.5620393576052662,0.46575626322099684,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,34.0
0,0.30785147140953134,0.2070426691681163,0.40866027365094637,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,35.0
0,0.3997746848741026,0.3872904799617405,0.41225888978646474,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,35.0
0,0.44530279039416676,0.7147831413593441,0.17582243942898948,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,36.0
0,0.5556115758144358,0.5597613644269934,0.5514617872018781,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,36.0
0,0.8016077089163773,0.7831391844464766,0.820076233386278,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,37.0
0,0.45706629234433405,0.5078392082319788,0.40629337645668934,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,37.0
0,0.4099808409875856,0.1268001888246944,0.6931614931504767,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,38.0
0,0.5161994386624207,0.5073736833250894,0.5250251939997521,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,38.0
0,0.6676878366484877,0.6710953072634064,0.664280366033569,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,39.0
0,0.36617564039386985,0.40470871576922246,0.3276425650185172,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,39.0
0,0.4242016335547178,0.6736569082790906,0.17474635883034495,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,40.0
0,0.5666832486294664,0.6902690728847451,0.44309742437418775,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,40.0
0,0.21860612860733866,0.26259690682502235,0.17461535038965498,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,41.0
