,AvgAcc,Reg1Acc,Reg2Acc,numsub,numvox,TRs,n_clusters,corrstrength,bootstraps,noiselevel,SNR,reps
0,0.399305452,0.469234244,0.32937666,1,500,100,2,0.5,10,2.5,0.2,35
0,0.425767249,0.35866107,0.492873428,1,500,100,2,0.5,10,2.5,0.2,36
0,0.394721498,0.298161902,0.491281093,1,500,100,2,0.5,10,2.5,0.2,37
0,0.322087882,0.418203751,0.225972013,1,500,100,2,0.5,10,2.5,0.2,38
0,0.538425199,0.540031012,0.536819386,1,500,100,2,0.5,10,2.5,0.2,39
0,0.36557824,0.457904933,0.273251547,1,500,100,2,0.5,10,2.5,0.2,40
0,0.357595237,0.419686298,0.295504175,1,500,100,2,0.5,10,2.5,0.2,41
0,0.553504539,0.568020562,0.538988516,1,500,100,2,0.5,10,2.5,0.2,42
0,0.545449643,0.542886347,0.548012938,1,500,100,2,0.5,10,2.5,0.2,43
0,0.385439809,0.556781468,0.21409815,1,500,100,2,0.5,10,2.5,0.2,44
0,0.466078126,0.458560973,0.473595279,1,500,100,2,0.5,10,2.5,0.2,45
0,0.375631203,0.563341532,0.187920874,1,500,100,2,0.5,10,2.5,0.2,46
0,0.463256666,0.516282365,0.410230968,1,500,100,2,0.5,10,2.5,0.2,47
0,0.361234413,0.376762403,0.345706424,1,500,100,2,0.5,10,2.5,0.2,48
0,0.535928883,0.538201229,0.533656538,1,500,100,2,0.5,10,2.5,0.2,49
0,0.444353446,0.572991361,0.315715531,1,500,200,2,0.5,10,2.5,0.2,0
0,0.431773863,0.404282868,0.459264857,1,500,200,2,0.5,10,2.5,0.2,1
0,0.441352775,0.404621087,0.478084464,1,500,200,2,0.5,10,2.5,0.2,2
0,0.502783011,0.375345222,0.630220799,1,500,200,2,0.5,10,2.5,0.2,3
0,0.449047735,0.602818433,0.295277037,1,500,200,2,0.5,10,2.5,0.2,4
0,0.403395634,0.375310563,0.431480704,1,500,200,2,0.5,10,2.5,0.2,5
0,0.499569768,0.524790057,0.474349478,1,500,200,2,0.5,10,2.5,0.2,6
0,0.473802838,0.548592434,0.399013241,1,500,200,2,0.5,10,2.5,0.2,7
0,0.438003768,0.584402698,0.291604838,1,500,200,2,0.5,10,2.5,0.2,8
0,0.383111708,0.279319537,0.486903879,1,500,200,2,0.5,10,2.5,0.2,9
0,0.484290995,0.276750018,0.691831972,1,500,200,2,0.5,10,2.5,0.2,10
0,0.551181358,0.506213503,0.596149214,1,500,200,2,0.5,10,2.5,0.2,11
0,0.700436878,0.777266631,0.623607124,1,500,200,2,0.5,10,2.5,0.2,12
0,0.470237013,0.408659596,0.53181443,1,500,200,2,0.5,10,2.5,0.2,13
0,0.547150096,0.592573667,0.501726525,1,500,200,2,0.5,10,2.5,0.2,14
0,0.615759524,0.543461649,0.688057398,1,500,200,2,0.5,10,2.5,0.2,15
0,0.424704774,0.402695191,0.446714357,1,500,200,2,0.5,10,2.5,0.2,16
0,0.650305714,0.655460716,0.645150712,1,500,200,2,0.5,10,2.5,0.2,17
0,0.200566031,0.19333606,0.207796003,1,500,200,2,0.5,10,2.5,0.2,18
0,0.549723341,0.452584182,0.646862499,1,500,200,2,0.5,10,2.5,0.2,19
0,0.497527151,0.535974527,0.459079775,1,500,200,2,0.5,10,2.5,0.2,20
0,0.483843919,0.548983466,0.418704371,1,500,200,2,0.5,10,2.5,0.2,21
0,0.402548501,0.415991059,0.389105944,1,500,200,2,0.5,10,2.5,0.2,22
0,0.596879808,0.505968621,0.687790995,1,500,200,2,0.5,10,2.5,0.2,23
0,0.406504042,0.555802394,0.25720569,1,500,200,2,0.5,10,2.5,0.2,24
0,0.638805007,0.737283012,0.540327003,1,500,200,2,0.5,10,2.5,0.2,25
0,0.422966381,0.368696539,0.477236222,1,500,200,2,0.5,10,2.5,0.2,26
0,0.429327278,0.438526683,0.420127873,1,500,200,2,0.5,10,2.5,0.2,27
0,0.39726564,0.44951845,0.34501283,1,500,200,2,0.5,10,2.5,0.2,28
0,0.464025422,0.429310934,0.49873991,1,500,200,2,0.5,10,2.5,0.2,29
0,0.561487378,0.554511283,0.568463473,1,500,200,2,0.5,10,2.5,0.2,30
0,0.426861952,0.52678571,0.326938193,1,500,200,2,0.5,10,2.5,0.2,31
0,0.492065188,0.536890673,0.447239704,1,500,200,2,0.5,10,2.5,0.2,32
0,0.423769697,0.523369823,0.32416957,1,500,200,2,0.5,10,2.5,0.2,33
0,0.413679221,0.376057933,0.451300508,1,500,200,2,0.5,10,2.5,0.2,34
0,0.684986689,0.711029606,0.658943771,1,500,200,2,0.5,10,2.5,0.2,35
0,0.471898039,0.508833235,0.434962844,1,500,200,2,0.5,10,2.5,0.2,36
0,0.54377466,0.524889577,0.562659744,1,500,200,2,0.5,10,2.5,0.2,37
0,0.574523007,0.565382617,0.583663397,1,500,200,2,0.5,10,2.5,0.2,38
0,0.447891976,0.325303905,0.570480048,1,500,200,2,0.5,10,2.5,0.2,39
0,0.408952582,0.513552917,0.304352246,1,500,200,2,0.5,10,2.5,0.2,40
0,0.316613409,0.214183791,0.419043027,1,500,200,2,0.5,10,2.5,0.2,41
0,0.480415304,0.426210797,0.534619811,1,500,200,2,0.5,10,2.5,0.2,42
0,0.623229833,0.586348258,0.660111407,1,500,200,2,0.5,10,2.5,0.2,43
0,0.565212873,0.629105067,0.50132068,1,500,200,2,0.5,10,2.5,0.2,44
0,0.512994171,0.593692436,0.432295906,1,500,200,2,0.5,10,2.5,0.2,45
0,0.521269389,0.666375949,0.376162829,1,500,200,2,0.5,10,2.5,0.2,46
0,0.589207488,0.524764132,0.653650844,1,500,200,2,0.5,10,2.5,0.2,47
0,0.354796262,0.414101152,0.295491373,1,500,200,2,0.5,10,2.5,0.2,48
0,0.446566102,0.491380787,0.401751417,1,500,200,2,0.5,10,2.5,0.2,49
0,0.474267282,0.515180901,0.433353664,1,500,400,2,0.5,10,2.5,0.2,0
0,0.469152273,0.464792732,0.473511813,1,500,400,2,0.5,10,2.5,0.2,1
0,0.711485288,0.645281712,0.777688864,1,500,400,2,0.5,10,2.5,0.2,2
0,0.626389861,0.600952898,0.651826823,1,500,400,2,0.5,10,2.5,0.2,3
0,0.628349602,0.756771949,0.499927255,1,500,400,2,0.5,10,2.5,0.2,4
0,0.509748598,0.257480634,0.762016562,1,500,400,2,0.5,10,2.5,0.2,5
0,0.618519026,0.529068898,0.707969153,1,500,400,2,0.5,10,2.5,0.2,6
0,0.382825131,0.225643275,0.540006987,1,500,400,2,0.5,10,2.5,0.2,7
0,0.674714814,0.754121132,0.595308496,1,500,400,2,0.5,10,2.5,0.2,8
0,0.478707731,0.624681485,0.332733978,1,500,400,2,0.5,10,2.5,0.2,9
0,0.786956097,0.838465648,0.735446546,1,500,400,2,0.5,10,2.5,0.2,10
0,0.518348188,0.521917674,0.514778703,1,500,400,2,0.5,10,2.5,0.2,11
0,0.542826212,0.505049095,0.580603329,1,500,400,2,0.5,10,2.5,0.2,12
0,0.565973369,0.590281929,0.541664809,1,500,400,2,0.5,10,2.5,0.2,13
0,0.465522688,0.549954435,0.381090941,1,500,400,2,0.5,10,2.5,0.2,14
0,0.443080042,0.603518335,0.282641749,1,500,400,2,0.5,10,2.5,0.2,15
0,0.654788143,0.794511217,0.515065069,1,500,400,2,0.5,10,2.5,0.2,16
0,0.599605162,0.740213476,0.458996848,1,500,400,2,0.5,10,2.5,0.2,17
0,0.695522518,0.687013459,0.704031578,1,500,400,2,0.5,10,2.5,0.2,18
0,0.558539778,0.561664734,0.555414822,1,500,400,2,0.5,10,2.5,0.2,19
0,0.457051234,0.523741653,0.390360814,1,500,400,2,0.5,10,2.5,0.2,20
0,0.705712664,0.586853913,0.824571415,1,500,400,2,0.5,10,2.5,0.2,21
0,0.439962645,0.531877639,0.348047651,1,500,400,2,0.5,10,2.5,0.2,22
0,0.536052553,0.436007212,0.636097893,1,500,400,2,0.5,10,2.5,0.2,23
0,0.649537162,0.531124848,0.767949475,1,500,400,2,0.5,10,2.5,0.2,24
0,0.576467061,0.396636693,0.756297429,1,500,400,2,0.5,10,2.5,0.2,25
0,0.656232696,0.520894075,0.791571317,1,500,400,2,0.5,10,2.5,0.2,26
0,0.472758096,0.505526251,0.439989941,1,500,400,2,0.5,10,2.5,0.2,27
0,0.516135596,0.312909598,0.719361595,1,500,400,2,0.5,10,2.5,0.2,28
0,0.489255783,0.367825379,0.610686186,1,500,400,2,0.5,10,2.5,0.2,29
0,0.559461144,0.537034861,0.581887427,1,500,400,2,0.5,10,2.5,0.2,30
0,0.581254474,0.530893868,0.63161508,1,500,400,2,0.5,10,2.5,0.2,31
0,0.477918056,0.307961515,0.647874598,1,500,400,2,0.5,10,2.5,0.2,32
0,0.574678286,0.658865358,0.490491214,1,500,400,2,0.5,10,2.5,0.2,33
0,0.555671775,0.432430563,0.678912986,1,500,400,2,0.5,10,2.5,0.2,34
0,0.667217197,0.829723384,0.504711011,1,500,400,2,0.5,10,2.5,0.2,35
0,0.645982774,0.698461527,0.593504021,1,500,400,2,0.5,10,2.5,0.2,36
0,0.629653441,0.425172956,0.834133926,1,500,400,2,0.5,10,2.5,0.2,37
0,0.459729893,0.450239827,0.469219958,1,500,400,2,0.5,10,2.5,0.2,38
0,0.748700498,0.648220103,0.849180894,1,500,400,2,0.5,10,2.5,0.2,39
0,0.723215751,0.887371785,0.559059716,1,500,400,2,0.5,10,2.5,0.2,40
0,0.584624066,0.661854737,0.507393396,1,500,400,2,0.5,10,2.5,0.2,41
0,0.548625543,0.350193744,0.747057342,1,500,400,2,0.5,10,2.5,0.2,42
0,0.5221461,0.507442403,0.536849796,1,500,400,2,0.5,10,2.5,0.2,43
0,0.500548203,0.455326359,0.545770047,1,500,400,2,0.5,10,2.5,0.2,44
0,0.536116031,0.483454793,0.58877727,1,500,400,2,0.5,10,2.5,0.2,45
0,0.798560117,0.89090978,0.706210454,1,500,400,2,0.5,10,2.5,0.2,46
0,0.582323077,0.504106905,0.66053925,1,500,400,2,0.5,10,2.5,0.2,47
0,0.430520846,0.428073928,0.432967764,1,500,400,2,0.5,10,2.5,0.2,48
0,0.702053115,0.740349751,0.663756479,1,500,400,2,0.5,10,2.5,0.2,49
0,0.38544594,0.357672212,0.413219668,1,500,100,2,0.5,50,2.5,0.2,0
0,0.450846313,0.425011568,0.476681058,1,500,100,2,0.5,50,2.5,0.2,1
0,0.51808008,0.556258802,0.479901358,1,500,100,2,0.5,50,2.5,0.2,2
0,0.446478708,0.433555215,0.459402201,1,500,100,2,0.5,50,2.5,0.2,3
0,0.548822862,0.576022973,0.52162275,1,500,100,2,0.5,50,2.5,0.2,4
0,0.445307594,0.462821975,0.427793213,1,500,100,2,0.5,50,2.5,0.2,5
0,0.419813961,0.415661591,0.423966332,1,500,100,2,0.5,50,2.5,0.2,6
0,0.443566867,0.369414052,0.517719682,1,500,100,2,0.5,50,2.5,0.2,7
0,0.508435983,0.535112523,0.481759442,1,500,100,2,0.5,50,2.5,0.2,8
0,0.487248493,0.507016245,0.46748074,1,500,100,2,0.5,50,2.5,0.2,9
0,0.482995896,0.458111858,0.507879934,1,500,100,2,0.5,50,2.5,0.2,10
0,0.394710556,0.439584915,0.349836197,1,500,100,2,0.5,50,2.5,0.2,11
