,SNR_level,vols,GBS,IBS,group_label_acc,gsm_acc,ism_gsm_corrmean,ism_gsm_corrstd
0,0.3corr_3noise,200,60,10,0.9679184398894053,0.968356767705147,0.9311815472450512,0.022184708227213485
0,0.3corr_3noise,200,60,30,0.9679184398894053,0.968356767705147,0.9322845739342778,0.017347866864946826
0,0.3corr_3noise,200,60,60,0.9679184398894053,0.9683501264842873,0.9337153922598332,0.01763334594032048
0,0.3corr_3noise,200,60,100,0.9679184398894053,0.968356767705147,0.934676590025301,0.015009358747950704
0,0.3corr_3noise,200,100,1,0.9679184398894053,0.968356767705147,0.8823393683190454,0.0636593310702218
0,0.3corr_3noise,200,100,10,0.9679184398894053,0.9683544166779816,0.9312104654603091,0.022191798969502487
0,0.3corr_3noise,200,100,30,0.9679184398894053,0.9683559648388379,0.9323016846857503,0.01734886540534064
0,0.3corr_3noise,200,100,60,0.9679184398894053,0.9683544166779816,0.9336991924503927,0.01763065132428322
0,0.3corr_3noise,200,100,100,0.9679184398894053,0.968356767705147,0.934676590025301,0.015009358747950704
0,0.3corr_2noise,200,1,1,0.9679184398894053,0.968356767705147,0.926096177117513,0.05828404148897637
0,0.3corr_2noise,200,1,10,0.9679184398894053,0.968356767705147,0.9532147451362403,0.02012859959594633
0,0.3corr_2noise,200,1,30,0.9679184398894053,0.968356767705147,0.9524268185261086,0.02127886782167625
0,0.3corr_2noise,200,1,60,0.9679184398894053,0.968356767705147,0.9505856486009432,0.023867609123183968
0,0.3corr_2noise,200,1,100,0.9679184398894053,0.968356767705147,0.9521662072138476,0.02030965042486761
0,0.3corr_2noise,200,10,1,0.9679184398894053,0.968356767705147,0.926096177117513,0.05828404148897637
0,0.3corr_2noise,200,10,10,0.9679184398894053,0.968356767705147,0.9532147451362403,0.02012859959594633
0,0.3corr_2noise,200,10,30,0.9679184398894053,0.968356767705147,0.9524268185261086,0.02127886782167625
0,0.3corr_2noise,200,10,60,0.9679184398894053,0.968356767705147,0.9507236607290516,0.023769175078693233
0,0.3corr_2noise,200,10,100,0.9679184398894053,0.968356767705147,0.9521662072138476,0.02030965042486761
0,0.3corr_2noise,200,30,1,0.9679184398894053,0.968356767705147,0.926096177117513,0.05828404148897637
0,0.3corr_2noise,200,30,10,0.9679184398894053,0.968356767705147,0.9532147451362403,0.02012859959594633
0,0.3corr_2noise,200,30,30,0.9679184398894053,0.968356767705147,0.9524250426504647,0.02127764947946738
0,0.3corr_2noise,200,30,60,0.9679184398894053,0.968356767705147,0.9505856486009432,0.023867609123183968
0,0.3corr_2noise,200,30,100,0.9679184398894053,0.968356767705147,0.9521662072138476,0.02030965042486761
0,0.3corr_2noise,200,60,1,0.9679184398894053,0.968356767705147,0.926096177117513,0.05828404148897637
0,0.3corr_2noise,200,60,30,0.9679184398894053,0.968356767705147,0.9524268185261086,0.02127886782167625
0,0.3corr_2noise,200,60,60,0.9679184398894053,0.968356767705147,0.9505856486009432,0.023867609123183968
0,0.3corr_2noise,200,60,100,0.9679184398894053,0.968356767705147,0.9521662072138476,0.02030965042486761
0,0.3corr_2noise,200,60,10,0.9679184398894053,0.968356767705147,0.9532147451362403,0.02012859959594633
0,0.3corr_2noise,200,100,1,0.9679184398894053,0.968356767705147,0.926096177117513,0.05828404148897637
0,0.3corr_2noise,200,100,30,0.9679184398894053,0.968356767705147,0.9524268185261086,0.02127886782167625
0,0.3corr_2noise,200,100,10,0.9679184398894053,0.968356767705147,0.9532147451362403,0.02012859959594633
0,0.3corr_2noise,200,100,60,0.9679184398894053,0.968356767705147,0.9505856486009432,0.023867609123183968
0,0.3corr_2noise,200,100,100,0.9679184398894053,0.968356767705147,0.9521662072138476,0.02030965042486761
0,0.05corr_2noise,400,1,1,0.9037119362226769,0.903736015021434,0.4539450815265397,0.08899298479576674
0,0.05corr_2noise,400,1,10,0.9435179479126219,0.9438113284707156,0.6497479195068138,0.04654963764582479
0,0.05corr_2noise,400,1,30,0.9546583767856752,0.9550311378379459,0.6667088592328534,0.03371445185873216
0,0.05corr_2noise,400,1,100,0.9394818643795884,0.9397747560432439,0.6641198379691766,0.02925276753030732
0,0.05corr_2noise,400,1,60,0.939476387459273,0.9398119326694686,0.6624078958940625,0.03395306029163217
0,0.05corr_2noise,400,10,1,0.9037119362226769,0.9300208390281137,0.4633104053386472,0.09363707507553663
0,0.05corr_2noise,400,10,10,0.9495865278280633,0.9553624469760226,0.6543524040098537,0.04629611970033465
0,0.05corr_2noise,400,10,30,0.9546583767856752,0.9549493468234279,0.6699773269351579,0.03313202943206473
0,0.05corr_2noise,400,10,100,0.9384755838593749,0.9532978069640218,0.6723475306049767,0.028853198913936243
0,0.05corr_2noise,400,10,60,0.939476387459273,0.9431911527822268,0.6639747398941271,0.03400850658234153
0,0.05corr_2noise,400,30,1,0.9314612641030708,0.9431868355638553,0.4674206925336407,0.09665866674511014
0,0.05corr_2noise,400,30,10,0.9495878350588255,0.9566842374287184,0.6577979705763408,0.04686672491255895
0,0.05corr_2noise,400,30,30,0.9536434450750242,0.9541583169271691,0.6731165745798661,0.032633986516084325
0,0.05corr_2noise,400,30,100,0.9526267230312381,0.9568552623562787,0.6752124991914311,0.02865890712475204
0,0.05corr_2noise,400,30,60,0.9445190490639531,0.949239577017469,0.669415026266854,0.03464299112526052
0,0.05corr_2noise,400,60,1,0.9465352035847449,0.9540850232391135,0.526502679166676,0.07179641959335833
0,0.05corr_2noise,400,60,10,0.9536418932671784,0.9547787523866355,0.665959088420777,0.032432136338351236
0,0.05corr_2noise,400,60,30,0.9556742316803412,0.9574419328519603,0.6743242729473974,0.03089393985904103
0,0.05corr_2noise,400,60,60,0.9536410939089566,0.9583375059951454,0.6745534429461784,0.03197597299767186
0,0.05corr_2noise,400,60,100,0.9495825033460937,0.9551709901349599,0.6750607610168026,0.027016285972283158
0,0.05corr_2noise,400,100,1,0.9354766213167998,0.9453407612345944,0.46845878277077274,0.09720858354923495
0,0.05corr_2noise,400,100,10,0.948572692688211,0.9572478672080535,0.6583400598551098,0.046822774402978024
0,0.05corr_2noise,400,100,30,0.9526267230312381,0.9561997264644193,0.6737395343273189,0.03320083172719662
0,0.05corr_2noise,400,100,100,0.9546583767856752,0.9577379984253301,0.6753851636822165,0.02853019819185004
0,0.05corr_2noise,400,100,60,0.9536410939089566,0.9567446571107744,0.671971622999263,0.03480485211136871
0,0.3corr_3noise,400,1,1,0.9679184398894053,0.968356767705147,0.9476764325002816,0.02622096029971225
0,0.3corr_3noise,400,1,10,0.9679184398894053,0.968356767705147,0.9554304700637464,0.006808847137862289
0,0.3corr_3noise,400,1,30,0.9679184398894053,0.968356767705147,0.9565796247899444,0.005413445274966375
0,0.3corr_3noise,400,1,60,0.9679184398894053,0.968356767705147,0.95665788315209,0.005596493668048329
0,0.3corr_3noise,400,1,100,0.9679184398894053,0.968356767705147,0.9566752787434508,0.005518208850704932
0,0.3corr_3noise,400,10,1,0.9679184398894053,0.968356767705147,0.9476764325002816,0.02622096029971225
0,0.3corr_3noise,400,10,60,0.9679184398894053,0.968356767705147,0.95665788315209,0.005596493668048329
0,0.3corr_3noise,400,10,100,0.9679184398894053,0.968356767705147,0.9566752787434508,0.005518208850704932
0,0.3corr_3noise,400,10,10,0.9679184398894053,0.968356767705147,0.9554304700637464,0.006808847137862289
0,0.3corr_3noise,400,10,30,0.9679184398894053,0.968356767705147,0.9565796247899444,0.005413445274966375
0,0.3corr_3noise,400,30,1,0.9679184398894053,0.968356767705147,0.9476764325002816,0.02622096029971225
0,0.3corr_3noise,400,30,10,0.9679184398894053,0.968356767705147,0.9554304700637464,0.006808847137862289
0,0.3corr_3noise,400,30,30,0.9679184398894053,0.968356767705147,0.9565796247899444,0.005413445274966375
0,0.3corr_3noise,400,30,60,0.9679184398894053,0.968356767705147,0.95665788315209,0.005596493668048329
0,0.3corr_3noise,400,30,100,0.9679184398894053,0.968356767705147,0.9566752787434508,0.005518208850704932
0,0.3corr_3noise,400,60,1,0.9679184398894053,0.968356767705147,0.9476764325002816,0.02622096029971225
0,0.3corr_3noise,400,60,10,0.9679184398894053,0.968356767705147,0.9552744363689543,0.00698150428950707
0,0.3corr_3noise,400,60,30,0.9679184398894053,0.968356767705147,0.9565796247899444,0.005413445274966375
0,0.3corr_3noise,400,60,60,0.9679184398894053,0.968356767705147,0.95665788315209,0.005596493668048329
0,0.3corr_3noise,400,60,100,0.9679184398894053,0.968356767705147,0.9566752787434508,0.005518208850704932
0,0.3corr_3noise,400,100,1,0.9679184398894053,0.968356767705147,0.9476764325002816,0.02622096029971225
0,0.3corr_3noise,400,100,30,0.9679184398894053,0.968356767705147,0.9565796247899444,0.005413445274966375
0,0.3corr_3noise,400,100,60,0.9679184398894053,0.968356767705147,0.95665788315209,0.005596493668048329
0,0.3corr_3noise,400,100,10,0.9679184398894053,0.968356767705147,0.9554304700637464,0.006808847137862289
0,0.3corr_3noise,400,100,100,0.9679184398894053,0.968356767705147,0.9566752787434508,0.005518208850704932
0,0.3corr_2noise,400,1,1,0.9679184398894053,0.968356767705147,0.9636047196232828,0.023986390190779028
0,0.3corr_2noise,400,1,10,0.9679184398894053,0.968356767705147,0.9656133221237118,0.006272615545221794
0,0.3corr_2noise,400,1,30,0.9679184398894053,0.968356767705147,0.965221066679456,0.008972369545603905
0,0.3corr_2noise,400,1,60,0.9679184398894053,0.968356767705147,0.9656690885749122,0.006891440451565279
0,0.3corr_2noise,400,1,100,0.9679184398894053,0.968356767705147,0.9652736738242156,0.008034168396032637
0,0.3corr_2noise,400,10,1,0.9679184398894053,0.968356767705147,0.9636047196232828,0.023986390190779028
0,0.3corr_2noise,400,10,10,0.9679184398894053,0.968356767705147,0.9656133221237118,0.006272615545221794
0,0.3corr_2noise,400,10,30,0.9679184398894053,0.968356767705147,0.965221066679456,0.008972369545603905
0,0.3corr_2noise,400,10,60,0.9679184398894053,0.968356767705147,0.9656690885749122,0.006891440451565279
0,0.3corr_2noise,400,10,100,0.9679184398894053,0.968356767705147,0.9652736738242156,0.008034168396032637
0,0.3corr_2noise,400,30,1,0.9679184398894053,0.968356767705147,0.9636047196232828,0.023986390190779028
0,0.3corr_2noise,400,30,10,0.9679184398894053,0.968356767705147,0.9656133221237118,0.006272615545221794
0,0.3corr_2noise,400,30,30,0.9679184398894053,0.968356767705147,0.965221066679456,0.008972369545603905
0,0.3corr_2noise,400,30,60,0.9679184398894053,0.968356767705147,0.9656690885749122,0.006891440451565279
0,0.3corr_2noise,400,30,100,0.9679184398894053,0.968356767705147,0.9652736738242156,0.008034168396032637
0,0.3corr_2noise,400,60,1,0.9679184398894053,0.968356767705147,0.9636047196232828,0.023986390190779028
0,0.3corr_2noise,400,60,30,0.9679184398894053,0.968356767705147,0.965221066679456,0.008972369545603905
0,0.3corr_2noise,400,60,60,0.9679184398894053,0.968356767705147,0.9656690885749122,0.006891440451565279
0,0.3corr_2noise,400,60,100,0.9679184398894053,0.968356767705147,0.9652736738242156,0.008034168396032637
0,0.3corr_2noise,400,60,10,0.9679184398894053,0.968356767705147,0.9656133221237118,0.006272615545221794
0,0.3corr_2noise,400,100,1,0.9679184398894053,0.968356767705147,0.9636047196232828,0.023986390190779028
0,0.3corr_2noise,400,100,10,0.9679184398894053,0.968356767705147,0.9656133221237118,0.006272615545221794
0,0.3corr_2noise,400,100,30,0.9679184398894053,0.968356767705147,0.965221066679456,0.008972369545603905
0,0.3corr_2noise,400,100,60,0.9679184398894053,0.968356767705147,0.9656690885749122,0.006891440451565279
0,0.3corr_2noise,400,100,100,0.9679184398894053,0.968356767705147,0.9652736738242156,0.008034168396032637
